TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95
20240607,24.313,1.0,19.637,1.137,1.0,27.118,3.63,1.0,23.996,21.826,1.538,25.298,3.446,24.313,1.0,19.637,1.137,1.0,27.118,3.63,1.0,484.604,236.375,1.0,257.6,236.375,1.0,383.761,1.0,380.035,383.761,1.0,417.183,1.0,384.81,417.183,1.0,17.492,1.0,17.339,17.492,1.0,94.799,94.799,0.0,0.0,0.0,1.0,2.009,2.47,1.0,0.3555040354166667,1.0,119.528975,1.0,44.4087580625,1.0,450.29558333333335,1.0,413.246,1.0,22.916,1.0,9.101,1.0,6.52822,1.0,25.9435,1.0,31.182,29.5524,31.6361,1.84301,2.4047,63.2688,1.0,76.0441,72.07,77.1515,2.86431,4.73222,14.0,1.0,18,30,18,30,-0.0827314,1.0,0.52788,0.528307,-0.0777824,1.0,0.548496,0.548908,-0.116668,1.0,0.0104979,-0.30244,-0.125242,-0.123913,-0.105251,-0.0852314,-0.0827314,-0.0750856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.559098,15.6166,1.0,1.23857,1.24004,0.2079,1.9957,1.0,0.331938,0.331957,-0.54638,15.6192,1.0,1.29666,1.29807,0.2079,1.9957,1.0,0.331534,0.331552,-1.26211,-0.679944,-0.676527,-0.617229,-0.565522,-0.559098,-0.54638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.206028,0.2079,0.2079,0.2079,0.214863,0.214863,0.245007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.06549,3.17755,3.11191,0.0206568,2.91329,2.98075,2.99123,3.07417,3.16622,3.20569,3.34582,3.244,3.25534,3.22858,0.0173129,3.08289,3.1077,3.17085,3.2108,3.29101,3.30766,3.4421,3.85885,3.8478,3.93158,0.0303484,3.7172,3.75766,3.82121,3.85512,3.95256,4.23107,4.26082,2.36842,2.27641,2.28313,0.0131064,2.13658,2.14449,2.26871,2.27727,2.29744,2.37483,2.39638
20240608,19.224,1.0,16.403,0.988,1.0,20.917,2.691,1.0,18.807,17.336,1.752,19.69,3.553,19.224,1.0,16.403,0.988,1.0,20.917,2.691,1.0,485.042,303.516,1.0,270.112,303.516,1.0,359.563,1.0,353.97,359.563,1.0,361.954,1.0,356.961,361.954,1.0,9.812,1.0,9.473,9.812,1.0,94.868,94.868,0.0,0.883,0.0,1.0,2.317,3.218,1.0,0.4224827770833333,1.0,166.12313008333334,1.0,60.73700029166667,1.0,431.2889375,1.0,394.453,1.0,22.043,1.0,8.743,1.0,2.07717,1.0,23.5352,1.0,28.2874,26.8091,28.6994,1.97264,2.41967,107.914,1.0,129.704,122.926,131.593,3.33577,7.23934,14.0,1.0,18,30,18,30,0.356303,1.0,0.293827,0.293989,0.336784,1.0,0.296721,0.296881,0.347106,1.0,0.00232503,0.336784,0.336784,0.33696,0.338632,0.356263,0.356303,0.377357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.97017,0.496773,1.0,0.599596,0.60012,-1.23274,2.90092,1.0,0.275342,0.275342,2.92001,0.464333,1.0,0.599556,0.600081,-1.23274,2.90092,1.0,0.282654,0.282654,2.92001,2.92001,2.92047,2.92476,2.97007,2.97017,3.02427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.23274,-1.23274,-1.23274,-1.23274,-1.23274,-1.23274,-1.23274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.69853,2.78979,2.73664,0.0170928,2.58151,2.64232,2.64269,2.69914,2.78117,2.78792,2.93006,2.45113,2.453,2.38954,0.0155559,2.24455,2.30368,2.30406,2.36174,2.42698,2.45113,2.57594,3.24382,3.22043,3.39727,0.0328369,3.16839,3.20223,3.22043,3.26653,3.59012,3.67657,3.72191,3.38901,3.26836,3.31168,0.00852598,3.24253,3.26503,3.26836,3.28169,3.36558,3.3881,3.39893
20240609,18.909,1.0,15.2,2.795,1.0,21.134,3.271,1.0,18.573,16.892,2.539,19.582,3.659,18.909,1.0,15.2,2.795,1.0,21.134,3.271,1.0,485.442,243.14,1.0,166.067,243.14,1.0,359.386,1.0,368.627,359.386,1.0,381.737,1.0,372.621,381.737,1.0,9.992,1.0,10.165,9.992,1.0,94.791,94.791,0.0,0.088,0.0,1.0,1.96,2.769,1.0,0.3760667499999999,1.0,118.85200520833332,1.0,53.0046165625,1.0,427.3484375,1.0,394.97,1.0,21.581,1.0,8.491,1.0,4.04393,1.0,19.9971,1.0,23.9637,22.7789,24.3145,3.49862,3.67915,82.1965,1.0,98.5007,93.6306,99.9426,3.93732,6.11518,14.0,1.0,18,30,18,30,0.212851,1.0,0.334294,0.349255,0.0218853,1.0,0.33424,0.349203,0.0934611,1.0,0.0163915,-0.0773732,0.0105985,0.0218853,0.0218853,0.212851,0.212851,0.212851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63235,0.523315,1.0,0.375514,0.380909,-1.25123,2.2975,1.0,0.463573,0.478254,2.53359,0.838376,1.0,0.385634,0.390889,-1.48641,2.3124,1.0,0.46048,0.475257,2.4523,2.50459,2.53359,2.53359,2.63235,2.63235,2.63235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.59068,-1.48641,-1.48641,-1.48641,-1.25123,-1.25123,-1.25123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.72414,2.79507,2.74603,0.015083,2.59506,2.67963,2.68697,2.72414,2.7927,2.79474,2.90603,2.77285,2.77319,2.65257,0.00971178,2.56558,2.57387,2.58056,2.66904,2.69318,2.696,2.72989,2.90343,2.88315,3.03835,0.0273952,2.8559,2.86426,2.88434,2.91873,3.22109,3.25299,3.28984,2.7908,2.71057,2.74803,0.00715467,2.68702,2.70609,2.71088,2.71936,2.79398,2.7956,2.81059
20240610,19.479,1.0,16.359,1.718,1.0,21.351,2.813,1.0,18.376,16.798,1.12,19.322,2.328,19.479,1.0,16.359,1.718,1.0,21.351,2.813,1.0,485.805,281.028,1.0,207.899,281.028,1.0,366.165,1.0,370.259,366.165,1.0,376.844,1.0,374.364,376.844,1.0,8.949,1.0,6.766,8.949,1.0,94.848,94.848,0.0,8.433,0.0,1.0,1.611,2.076,1.0,0.3340021916666666,1.0,152.06224458333332,1.0,61.61583541666666,1.0,430.23585416666674,1.0,400.598,1.0,22.063,1.0,8.27,1.0,6.22521,1.0,10.5814,1.0,12.6802,12.0533,12.8235,2.94264,2.99752,117.212,1.0,140.462,133.517,142.049,3.99112,7.47831,14.0,1.0,18,30,18,30,-0.219757,1.0,0.323161,0.338266,-0.36968,1.0,0.322208,0.337355,-0.32767,1.0,0.0150898,-0.446347,-0.419663,-0.409051,-0.381034,-0.22919,-0.219757,-0.205782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.04643,0.564503,1.0,0.552718,0.566778,-2.16669,3.25934,1.0,0.371867,0.380132,2.86323,0.622145,1.0,0.551518,0.565607,-2.28793,3.1444,1.0,0.37054,0.378833,2.74625,2.79551,2.80092,2.86323,3.00504,3.04643,3.04643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.3373,-2.32436,-2.32436,-2.30955,-2.16669,-2.16669,-2.14271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.81261,2.86113,2.80666,0.0149526,2.62228,2.75125,2.77267,2.81261,2.86058,2.86308,2.93193,3.23026,3.23081,3.13433,0.0108635,3.06863,3.07132,3.08105,3.16095,3.18931,3.19926,3.20582,2.45096,2.44034,2.5394,0.0167053,2.39878,2.43362,2.44452,2.52106,2.65461,2.66502,2.69068,2.93148,2.89716,2.91064,0.00394377,2.88045,2.88136,2.89244,2.89875,2.93586,2.93893,2.94499
20240611,20.66,1.0,16.196,1.513,1.0,23.339,3.108,1.0,19.61,17.189,3.093,21.062,4.338,20.66,1.0,16.196,1.513,1.0,23.339,3.108,1.0,486.133,277.032,1.0,264.166,277.032,1.0,363.987,1.0,359.16,363.987,1.0,384.731,1.0,362.506,384.731,1.0,11.345,1.0,10.877,11.345,1.0,95.011,95.011,0.0,0.309,0.0,1.0,1.057,1.808,1.0,0.3008504979166667,1.0,140.16533333333334,1.0,59.869984375,1.0,437.094375,1.0,404.316,1.0,22.389,1.0,8.093,1.0,7.71958,1.0,17.1504,1.0,20.4588,19.5361,20.7844,1.74515,1.97531,96.0282,1.0,114.553,109.386,116.376,3.35388,6.17202,15.0,1.0,18,30,18,30,-0.0689595,1.0,0.242518,0.243712,-0.0684171,1.0,0.242122,0.243318,-0.0847856,1.0,0.00415737,-0.120507,-0.116608,-0.116271,-0.0723109,-0.0689595,-0.0684171,-0.0675669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.79174,0.977235,1.0,0.422496,0.425992,-1.78137,3.03304,1.0,0.274877,0.275832,2.79314,0.976773,1.0,0.418566,0.422094,-1.78137,3.03304,1.0,0.276208,0.277159,2.65862,2.71162,2.74161,2.79174,2.80533,2.82054,2.82065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.87315,-1.82725,-1.816,-1.78737,-1.78137,-1.78137,-1.77496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.96128,2.98759,2.92746,0.0160822,2.70213,2.88655,2.91844,2.96128,2.98608,2.99905,3.02078,3.0545,3.05601,3.01225,0.0169687,2.81306,2.98601,2.98945,3.03952,3.0545,3.08245,3.1283,2.31848,2.31419,2.36142,0.00982272,2.25959,2.31165,2.31637,2.33232,2.42617,2.43542,2.45218,2.75011,2.75401,2.75281,0.00225941,2.71186,2.73515,2.74835,2.75368,2.76275,2.76397,2.76966
20240612,21.199,1.0,16.11,2.836,1.0,24.253,4.547,1.0,20.446,18.078,3.401,21.867,5.213,21.199,1.0,16.11,2.836,1.0,24.253,4.547,1.0,486.424,347.006,1.0,291.276,347.006,1.0,340.232,1.0,350.651,340.232,1.0,344.581,1.0,353.415,344.581,1.0,15.349,1.0,14.008,15.349,1.0,95.166,95.166,0.0,0.064,0.0,0.979167,1.805,2.306,0.979167,0.3365366936170213,0.9791666666666666,164.82124042553187,0.9791666666666666,73.35909127659575,0.9791666666666666,439.5173404255318,0.9791666666666666,400.016,1.0,22.616,1.0,7.983,1.0,8.44568,1.0,21.4635,1.0,25.6039,24.4492,26.0114,2.38873,2.65465,109.069,1.0,130.109,124.242,132.18,3.75036,6.97832,15.0,1.0,18,30,18,30,-0.000851513,1.0,0.248057,0.253758,0.0167648,1.0,0.247659,0.253368,-0.0248187,0.998437,0.00928713,-0.120704,-0.091416,-0.0305775,-0.000851513,0.00745072,0.0155511,0.0167648,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,3.07327,1.05174,1.0,0.459184,0.465404,-1.84528,2.75798,1.0,0.265278,0.267442,3.09193,1.05168,1.0,0.458081,0.464316,-1.82931,2.77882,1.0,0.26508,0.267245,2.89228,2.94025,2.99073,3.07327,3.08872,3.09193,3.09528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.92148,-1.90038,-1.89244,-1.84528,-1.83509,-1.83247,-1.82931,0.966667,1.0,1.0,1.0,1.0,1.0,1.0,3.07607,3.07844,3.02229,0.0157397,2.79964,2.98554,3.02534,3.03852,3.07607,3.07897,3.10338,3.06112,3.06168,3.04711,0.00812229,2.92034,2.9731,3.03582,3.06155,3.08306,3.08376,3.09837,2.44478,2.44135,2.4572,0.010138,2.30384,2.39286,2.43791,2.44393,2.50688,2.53399,2.54826,3.31137,3.34406,3.31951,0.0054958,3.2307,3.27107,3.30765,3.33593,3.34327,3.34484,3.35034
20240613,22.333,1.0,16.167,2.9,1.0,26.033,4.404,1.0,22.053,18.808,4.263,24.001,6.229,22.333,1.0,16.167,2.9,1.0,26.033,4.404,1.0,486.677,359.106,1.0,333.228,359.106,1.0,338.413,1.0,333.626,338.413,1.0,338.169,1.0,335.224,338.169,1.0,19.621,1.0,19.952,19.621,1.0,95.391,95.391,0.0,0.0,0.0,1.0,1.723,1.944,1.0,0.27766169375,1.0,168.16365375,1.0,77.91081854166667,1.0,446.38045833333337,1.0,399.745,1.0,22.956,1.0,7.782,1.0,9.61843,1.0,18.5618,1.0,21.7526,21.1439,22.3098,2.21393,2.37665,113.348,1.0,132.832,129.116,136.235,3.74833,6.47341,15.0,1.0,18,30,18,30,0.0161692,1.0,0.233521,0.237383,0.0509383,1.0,0.235639,0.239467,0.0415342,1.0,0.00814677,-0.00290357,-0.00119719,0.011392,0.0193396,0.0775493,0.0840921,0.132238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.21874,0.823618,1.0,0.439725,0.44895,-1.90631,3.13052,1.0,0.245005,0.272799,3.21261,0.822065,1.0,0.436569,0.445859,-1.84903,3.27038,1.0,0.251766,0.278887,2.98782,3.03765,3.06953,3.18871,3.21874,3.21874,3.2309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.91771,-1.91771,-1.90631,-1.84903,-1.79913,-1.67777,-1.60713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.36763,3.35122,3.29202,0.0189884,3.0218,3.24006,3.28705,3.32198,3.35868,3.36572,3.39797,3.30063,3.30028,3.25048,0.0245752,2.8775,3.11232,3.21441,3.28957,3.33202,3.36692,3.39424,2.47815,2.4839,2.49298,0.0123746,2.27592,2.43126,2.47477,2.4801,2.54469,2.57179,2.60098,3.30841,3.32966,3.30048,0.00853402,3.17821,3.25892,3.28871,3.30797,3.32648,3.33289,3.38319
20240614,23.618,1.0,17.192,4.705,1.0,27.473,4.965,1.0,23.574,19.732,4.741,25.88,6.424,23.618,1.0,17.192,4.705,1.0,27.473,4.965,1.0,486.893,354.158,1.0,329.269,354.158,1.0,349.384,1.0,343.389,349.384,1.0,345.4,1.0,345.656,345.4,1.0,22.617,1.0,24.066,22.617,1.0,95.157,95.157,0.0,0.0,0.0,1.0,1.577,1.875,1.0,0.31650813125,1.0,166.74768645833333,1.0,77.18675979166666,1.0,455.9885833333333,1.0,403.578,1.0,23.484,1.0,7.723,1.0,11.7834,1.0,19.5881,1.0,23.3668,22.3538,23.7387,1.90495,2.16398,109.726,1.0,130.893,125.218,132.976,3.8066,6.89649,15.0,1.0,18,30,18,30,-0.0888158,1.0,0.481449,0.482359,-0.0661557,1.0,0.48318,0.484087,-0.122859,1.0,0.0151145,-0.395962,-0.130535,-0.126677,-0.0888158,-0.0767418,-0.071319,-0.0622523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.21029,2.5029,1.0,1.16452,1.16522,-2.06311,2.45714,1.0,0.250669,0.254507,3.21564,2.50345,1.0,1.16453,1.16524,-2.03139,2.53964,1.0,0.258448,0.262172,2.29127,3.13455,3.19034,3.21029,3.21178,3.21564,3.22567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.1179,-2.1179,-2.06311,-2.04711,-2.03101,-2.02983,-1.98527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.70381,3.66807,3.60185,0.0234241,3.26787,3.51662,3.58355,3.64803,3.68491,3.70247,3.7413,3.74716,3.73422,3.72471,0.0129481,3.58133,3.65426,3.6627,3.7381,3.76546,3.82753,3.86059,2.38475,2.40796,2.44067,0.0220318,2.18259,2.33483,2.37042,2.39812,2.58146,2.61106,2.6728,3.19234,3.15765,3.14755,0.0133887,2.95082,3.06266,3.11258,3.14155,3.17461,3.19234,3.30743
20240615,21.494,1.0,17.233,1.989,1.0,24.051,4.02,1.0,22.412,20.424,2.485,23.604,5.315,21.494,1.0,17.233,1.989,1.0,24.051,4.02,1.0,487.074,364.816,1.0,332.678,364.816,1.0,331.016,1.0,332.934,331.016,1.0,327.439,1.0,334.485,327.439,1.0,17.633,1.0,19.749,17.633,1.0,95.049,95.049,0.0,0.0,0.0,1.0,2.188,2.186,1.0,0.3654418083333333,1.0,165.703125,1.0,80.0812675,1.0,444.57525,1.0,397.22,1.0,24.148,1.0,7.593,1.0,9.1978,1.0,16.644,1.0,19.5051,18.994,20.0048,2.28854,2.40808,124.393,1.0,145.776,141.957,149.511,3.81537,6.77611,15.0,1.0,18,30,18,30,-0.961914,1.0,0.245746,0.246146,-0.961914,1.0,0.246226,0.246624,-0.955741,1.0,0.0031554,-0.998012,-0.965837,-0.965837,-0.961914,-0.945425,-0.9378,-0.936983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.357,2.05198,1.0,0.499414,0.500711,-2.89731,2.98657,1.0,0.231898,0.231898,2.357,2.05198,1.0,0.496349,0.497655,-2.89731,2.98657,1.0,0.235447,0.235447,2.26424,2.34692,2.34692,2.357,2.39276,2.41897,2.42107,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.89731,-2.89731,-2.89731,-2.89731,-2.89731,-2.89731,-2.89731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.66534,3.60938,3.53713,0.0254611,3.1818,3.40993,3.50059,3.60729,3.63381,3.63716,3.65477,4.59907,4.57129,4.49287,0.0267213,4.06682,4.35874,4.44859,4.5692,4.59603,4.60006,4.61626,2.60683,2.6266,2.76236,0.0259474,2.56348,2.60277,2.61322,2.69987,2.90091,2.9524,3.04556,3.73895,3.63501,3.68347,0.0134309,3.53258,3.61649,3.62228,3.66375,3.73215,3.79431,3.79587
20240616,21.722,1.0,15.811,3.695,1.0,25.268,4.857,1.0,21.673,19.09,4.196,23.222,6.343,21.722,1.0,15.811,3.695,1.0,25.268,4.857,1.0,487.218,361.449,1.0,331.63,361.449,1.0,335.474,1.0,332.546,335.474,1.0,336.972,1.0,334.07,336.972,1.0,18.447,1.0,19.011,18.447,1.0,94.996,94.996,0.0,0.0,0.0,1.0,1.705,1.611,1.0,0.2806169354166667,1.0,165.82361875,1.0,80.33281229166666,1.0,445.37370833333335,1.0,394.48,1.0,23.672,1.0,7.466,1.0,8.72793,1.0,11.3449,1.0,13.2951,12.9468,13.6357,2.26014,2.31713,120.347,1.0,141.034,137.338,144.647,3.68922,6.55453,15.0,1.0,18,30,18,30,-0.247358,1.0,0.251747,0.253262,-0.246088,1.0,0.25058,0.252101,-0.239703,1.0,0.00760375,-0.285808,-0.271957,-0.252645,-0.247358,-0.240839,-0.21665,-0.133883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.40063,1.37751,1.0,0.52394,0.532831,-2.42176,3.01229,1.0,0.22768,0.228485,3.40389,1.37923,1.0,0.520117,0.529072,-2.42176,3.01229,1.0,0.227773,0.228578,3.27661,3.34007,3.40063,3.41026,3.48125,3.53394,3.75526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.47726,-2.46008,-2.45958,-2.42176,-2.42176,-2.42176,-2.39358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.86173,3.79052,3.71345,0.0284696,3.31987,3.55232,3.64399,3.79468,3.83001,3.83311,3.85587,4.07465,4.03661,3.95315,0.0296373,3.52245,3.66441,3.87512,4.07005,4.07737,4.09428,4.10323,3.50972,3.51941,3.76636,0.0377311,3.50087,3.51409,3.52776,3.76059,3.91015,3.9868,4.1327,4.206,4.11118,4.2182,0.019053,4.09436,4.10346,4.11518,4.19931,4.27939,4.30412,4.45184
20240617,22.808,1.0,17.178,3.69,1.0,26.187,5.167,1.0,22.635,19.912,4.068,24.268,6.646,22.808,1.0,17.178,3.69,1.0,26.187,5.167,1.0,487.324,360.637,1.0,334.636,360.637,1.0,339.814,1.0,338.557,339.814,1.0,348.729,1.0,340.493,348.729,1.0,19.98,1.0,20.02,19.98,1.0,94.862,94.862,0.0,0.0,0.0,1.0,1.545,1.385,1.0,0.2688766645833333,1.0,161.44724166666666,1.0,81.71906479166667,1.0,452.7482291666667,1.0,398.047,1.0,24.226,1.0,7.343,1.0,10.4197,1.0,10.3486,1.0,12.345,11.9203,12.5414,2.3102,2.35564,115.526,1.0,137.811,133.07,140.005,3.87031,6.4345,15.0,1.0,18,30,18,30,-0.336386,1.0,0.258667,0.353916,-0.364647,1.0,0.240688,0.340997,-0.25062,1.0,0.0287031,-0.43261,-0.425867,-0.360021,-0.336386,-0.194003,0.0572402,0.11847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.21161,1.51906,1.0,0.544044,0.570413,-2.44562,2.61771,1.0,0.229138,0.376896,3.13899,1.505,1.0,0.488269,0.517489,-2.44562,2.61771,1.0,0.227794,0.37608,2.96434,2.98167,3.11105,3.21161,3.264,3.32453,3.40915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.44562,-2.44562,-2.44562,-2.44562,-2.33665,-1.84713,-1.70304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.02315,3.94516,3.88358,0.0244747,3.53331,3.75352,3.78693,3.949,3.99134,3.99775,4.03067,4.35753,4.30981,4.1342,0.0516798,3.41484,3.65231,4.02035,4.31559,4.35314,4.37659,4.45602,3.53228,3.53426,3.82493,0.0457651,3.51819,3.53222,3.53843,3.75334,4.02676,4.15921,4.2628,4.01614,3.85355,3.97917,0.020003,3.84033,3.85026,3.85263,3.9658,4.09289,4.14846,4.17152
