TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,VPD_F,PA_F,WS_F,G_F_MDS,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR,LE_CORR_JOINTUNC,H_CORR_JOINTUNC
202401040630,202401040700,9.982,0.0,376.695,-9999.0,-9999.0,0.0,95.367,0.74,-23.2949,-6.2042,-9.3363,-3.26721,-4.91662,-9999.0,-9999.0
202401040700,202401040730,9.939,0.0,376.948,-9999.0,-9999.0,0.0,95.35,0.725,-22.1345,-5.48107,-8.2481,-2.23426,-3.36577,-9999.0,-9999.0
202401040730,202401040800,9.948,0.0,376.948,-9999.0,-9999.0,0.0,95.344,0.688,-21.3738,-5.15545,-7.76637,-1.02963,-1.55273,-9999.0,-9999.0
202401040800,202401040830,9.956,0.0,378.225,-9999.0,-9999.0,0.0,95.339,0.651,-20.7754,-1.25029,-1.88548,5.19313,7.83978,-9999.0,-9999.0
202401040830,202401040900,9.999,0.0,378.225,-9999.0,-9999.0,0.0,95.331,0.767,-17.8426,7.49654,11.3171,13.1733,19.9081,-9999.0,-9999.0
202401040900,202401040930,10.041,0.67,378.408,-9999.0,-9999.0,0.0,95.323,0.883,-12.6594,17.918,27.0499,24.0953,36.414,-9999.0,-9999.0
202401040930,202401041000,10.072,1.251,378.408,-9999.0,-9999.0,0.0,95.325,1.009,-4.07537,30.3086,45.4096,39.6034,59.3354,-9999.0,-9999.0
202401041000,202401041030,10.104,23.085,378.653,-9999.0,-9999.0,0.0,95.328,1.134,7.28635,43.9648,65.2275,54.1155,80.2873,-9999.0,-9999.0
202401041030,202401041100,9.917,29.18,378.653,-9999.0,-9999.0,0.0,95.316,1.34,19.2097,53.4575,78.1339,69.1476,101.067,-9999.0,-9999.0
202401041100,202401041130,9.731,64.018,380.843,-9999.0,-9999.0,0.0,95.304,1.546,29.6446,66.8447,96.474,82.2985,118.778,-9999.0,-9999.0
202401041130,202401041200,10.18,71.909,380.843,-9999.0,-9999.0,0.0,95.312,1.725,39.6174,81.3361,114.096,91.4107,128.228,-9999.0,-9999.0
202401041200,202401041230,10.629,87.08,377.92,-9999.0,-9999.0,0.385,95.319,1.904,47.2927,88.9002,122.672,91.3827,126.098,-9999.0,-9999.0
202401041230,202401041300,10.867,91.44,377.92,-9999.0,-9999.0,0.428,95.295,2.052,51.6845,97.3816,132.102,96.302,130.638,-9999.0,-9999.0
202401041300,202401041330,11.106,56.874,378.433,-9999.0,-9999.0,0.471,95.271,2.2,54.5731,104.962,140.929,97.1093,130.386,-9999.0,-9999.0
202401041330,202401041400,11.073,56.63,378.433,-9999.0,-9999.0,0.222,95.207,2.404,54.9797,93.9522,124.349,94.7871,125.454,-9999.0,-9999.0
202401041400,202401041430,11.041,43.074,376.912,-9999.0,-9999.0,0.0,95.144,2.609,51.6689,84.4908,112.214,83.384,110.744,-9999.0,-9999.0
202401041430,202401041500,11.094,40.622,376.912,-9999.0,-9999.0,0.0,95.087,2.691,43.4238,78.9516,104.731,76.4828,101.456,-9999.0,-9999.0
202401041500,202401041530,11.147,46.572,379.344,-9999.0,-9999.0,0.0,95.03,2.772,35.765,68.5271,90.934,63.0373,83.6491,-9999.0,-9999.0
202401041530,202401041600,11.134,40.866,379.344,-9999.0,-9999.0,0.0,94.979,2.968,27.1184,55.2493,73.2261,44.3015,58.7161,-9999.0,-9999.0
202401041600,202401041630,11.121,48.457,379.819,-9999.0,-9999.0,0.0,94.928,3.163,18.2949,48.255,63.9559,26.8228,35.5502,-9999.0,-9999.0
202401041630,202401041700,11.283,37.126,379.819,-9999.0,-9999.0,0.0,94.905,3.194,10.2889,38.2866,50.7441,18.1972,24.1128,-9999.0,-9999.0
202401041700,202401041730,11.445,34.546,380.792,-9999.0,-9999.0,0.0,94.883,3.224,2.16755,23.8504,31.6107,6.7366,8.92452,-9999.0,-9999.0
202401041730,202401041800,11.492,15.134,380.792,-9999.0,-9999.0,0.0,94.863,3.193,-5.57908,12.2052,16.1729,-0.668257,-0.885095,-9999.0,-9999.0
202401041800,202401041830,11.54,0.0,381.062,-9999.0,-9999.0,0.083,94.843,3.162,-11.7344,5.04799,6.68748,-3.49968,-4.63424,-9999.0,-9999.0
202401041830,202401041900,11.54,0.0,381.062,-9999.0,-9999.0,0.193,94.811,3.159,-16.4674,-1.55278,-2.05663,-3.10489,-4.11054,-9999.0,-9999.0
202401041900,202401041930,11.541,0.0,380.906,-9999.0,-9999.0,0.304,94.779,3.157,-20.0067,-2.0049,-2.65487,-2.14528,-2.84012,-9999.0,-9999.0
202401041930,202401042000,11.422,0.0,380.906,-9999.0,-9999.0,0.285,94.773,3.242,-22.9047,-3.37794,-4.47202,-4.77217,-6.31783,-9999.0,-9999.0
202401042000,202401042030,11.303,0.0,375.493,-9999.0,-9999.0,0.267,94.767,3.327,-25.5435,-4.60752,-6.09986,-6.21476,-8.22766,-9999.0,-9999.0
202401042030,202401042100,11.178,0.0,375.493,-9999.0,-9999.0,0.235,94.764,3.26,-27.6862,-5.00237,-6.62259,-7.85578,-10.4002,-9999.0,-9999.0
202401042100,202401042130,11.053,0.0,375.644,-9999.0,-9999.0,0.204,94.761,3.194,-29.1979,-0.638152,-0.846696,-8.04744,-10.6539,-9999.0,-9999.0
202401042130,202401042200,10.843,0.0,375.644,-9999.0,-9999.0,0.274,94.765,2.99,-30.4655,-2.18843,-2.89581,-8.63396,-11.3997,-9999.0,-9999.0
202401042200,202401042230,10.634,0.0,370.225,-9999.0,-9999.0,0.345,94.769,2.786,-31.5554,2.43369,3.21169,-8.51078,-11.2068,-9999.0,-9999.0
202401042230,202401042300,10.362,0.0,370.225,-9999.0,-9999.0,0.276,94.781,2.869,-32.4303,1.26406,1.66403,-8.19609,-10.7632,-9999.0,-9999.0
202401042300,202401042330,10.091,0.0,356.457,-9999.0,-9999.0,0.207,94.793,2.952,-33.1507,4.70044,6.18913,-7.10385,-9.32888,-9999.0,-9999.0
202401042330,202401050000,9.652,0.0,356.457,-9999.0,-9999.0,0.154,94.792,2.681,-33.7227,4.02328,5.27151,-6.66834,-8.73323,-9999.0,-9999.0
202401050000,202401050030,9.212,0.0,355.799,-9999.0,-9999.0,0.1,94.79,2.411,-34.2177,3.6346,4.90374,-5.98109,-8.06619,-9999.0,-9999.0
202401050030,202401050100,8.915,0.0,355.799,-9999.0,-9999.0,0.189,94.779,2.289,-34.6197,-0.982632,-1.35735,-5.31814,-7.34329,-9999.0,-9999.0
202401050100,202401050130,8.617,0.0,341.544,-9999.0,-9999.0,0.279,94.767,2.166,-34.8469,-1.85605,-2.62044,-5.2652,-7.43224,-9999.0,-9999.0
202401050130,202401050200,8.345,0.0,341.544,-9999.0,-9999.0,0.211,94.756,1.939,-35.0706,-5.22199,-7.49611,-6.48327,-9.30666,-9999.0,-9999.0
202401050200,202401050230,8.073,0.0,333.83,-9999.0,-9999.0,0.142,94.745,1.711,-35.2829,-5.94143,-8.67647,-7.08115,-10.3409,-9999.0,-9999.0
202401050230,202401050300,7.877,0.0,333.83,-9999.0,-9999.0,0.133,94.711,1.837,-35.4368,-6.44031,-9.38667,-9.0396,-13.1751,-9999.0,-9999.0
202401050300,202401050330,7.681,0.0,345.406,-9999.0,-9999.0,0.124,94.677,1.963,-35.327,-9.28181,-13.5281,-10.915,-15.9085,-9999.0,-9999.0
202401050330,202401050400,7.653,0.0,345.406,-9999.0,-9999.0,0.216,94.676,2.311,-34.6998,-12.3467,-17.9794,-13.0786,-19.0452,-9999.0,-9999.0
202401050400,202401050430,7.625,0.0,336.075,-9999.0,-9999.0,0.309,94.675,2.658,-33.5785,-12.0359,-17.5268,-11.3341,-16.5047,-9999.0,-9999.0
202401050430,202401050500,7.32,0.0,336.075,-9999.0,-9999.0,0.481,94.664,2.991,-32.0711,-11.2851,-16.4334,-10.727,-15.6207,-9999.0,-9999.0
202401050500,202401050530,7.014,0.0,318.271,-9999.0,-9999.0,0.652,94.654,3.324,-30.2763,-10.2035,-14.8584,-9.19993,-13.397,-9999.0,-9999.0
202401050530,202401050600,6.805,0.0,318.271,-9999.0,-9999.0,0.587,94.642,3.286,-28.4009,-7.73165,-11.2589,-7.32887,-10.6724,-9999.0,-9999.0
202401050600,202401050630,6.596,0.0,287.674,-9999.0,-9999.0,0.522,94.63,3.248,-26.8412,-4.72673,-6.8831,-4.05542,-5.90553,-9999.0,-9999.0
202401050630,202401050700,6.213,0.0,287.674,-9999.0,-9999.0,0.429,94.616,3.115,-25.5505,-6.95638,-10.1299,-3.71834,-5.41467,-9999.0,-9999.0
202401050700,202401050730,5.83,0.0,297.46,-9999.0,-9999.0,0.335,94.601,2.982,-24.5931,-6.80164,-9.90459,-4.97085,-7.25013,-9999.0,-9999.0
202401050730,202401050800,5.622,0.0,297.46,-9999.0,-9999.0,0.32,94.59,2.948,-23.7531,-3.5041,-5.11083,-4.29912,-6.28037,-9999.0,-9999.0
202401050800,202401050830,5.415,0.0,309.068,-9999.0,-9999.0,0.305,94.578,2.914,-22.5451,4.13226,6.03661,3.30846,4.84086,-9999.0,-9999.0
202401050830,202401050900,5.178,0.0,309.068,-9999.0,-9999.0,0.309,94.602,3.089,-18.8473,14.7242,21.5441,10.6084,15.5466,-9999.0,-9999.0
202401050900,202401050930,4.942,1.535,310.745,-9999.0,-9999.0,0.314,94.626,3.264,-12.4633,27.7248,40.595,23.1657,33.9733,-9999.0,-9999.0
202401050930,202401051000,4.785,2.87,310.745,-9999.0,-9999.0,0.327,94.656,3.275,-2.71303,39.5441,57.5402,41.5316,60.4322,-9999.0,-9999.0
202401051000,202401051030,4.628,49.192,318.923,-9999.0,-9999.0,0.339,94.687,3.285,9.55088,51.9408,74.9174,55.983,80.7477,-9999.0,-9999.0
202401051030,202401051100,4.742,62.193,318.923,-9999.0,-9999.0,0.415,94.711,3.485,22.3433,61.105,86.9954,69.7107,99.2474,-9999.0,-9999.0
202401051100,202401051130,4.855,160.384,293.287,-9999.0,-9999.0,0.491,94.736,3.684,33.5451,73.0241,102.817,81.6563,114.971,-9999.0,-9999.0
202401051130,202401051200,5.219,180.194,293.287,-9999.0,-9999.0,0.706,94.76,3.667,43.3356,84.4838,116.128,89.1438,122.533,-9999.0,-9999.0
202401051200,202401051230,5.582,250.411,292.233,-9999.0,-9999.0,0.921,94.784,3.649,50.6178,94.3628,127.979,90.5368,122.79,-9999.0,-9999.0
202401051230,202401051300,5.916,263.023,292.233,-9999.0,-9999.0,1.416,94.781,4.0,54.8013,101.234,135.408,94.583,126.512,-9999.0,-9999.0
202401051300,202401051330,6.249,295.302,319.266,-9999.0,-9999.0,1.91,94.778,4.35,57.2291,108.891,144.555,94.05,124.853,-9999.0,-9999.0
202401051330,202401051400,6.737,294.144,319.266,-9999.0,-9999.0,2.518,94.768,4.557,57.2534,101.301,132.927,90.7229,119.047,-9999.0,-9999.0
202401051400,202401051430,7.225,273.773,322.2,-9999.0,-9999.0,3.126,94.757,4.764,54.205,92.7256,122.015,80.9949,106.579,-9999.0,-9999.0
202401051430,202401051500,7.288,258.341,322.2,-9999.0,-9999.0,3.193,94.762,4.927,46.9679,84.586,111.196,72.4031,95.1805,-9999.0,-9999.0
202401051500,202401051530,7.351,340.917,305.08,-9999.0,-9999.0,3.26,94.766,5.09,17.5478,60.4246,79.4559,37.3999,49.1794,-9999.0,-9999.0
202401051530,202401051600,7.786,299.468,305.08,-9999.0,-9999.0,3.766,94.771,5.186,13.3297,51.7192,67.8885,26.6931,35.0383,-9999.0,-9999.0
202401051600,202401051630,8.221,275.277,299.503,-9999.0,-9999.0,4.272,94.776,5.282,8.91355,43.0032,56.4476,17.2177,22.6006,-9999.0,-9999.0
202401051630,202401051700,8.183,211.495,299.503,-9999.0,-9999.0,4.34,94.796,5.147,4.67968,36.328,47.6855,12.8373,16.8477,-9999.0,-9999.0
202401051700,202401051730,8.144,249.745,294.236,-9999.0,-9999.0,4.408,94.815,5.012,-1.75044,23.6883,31.0941,2.17442,2.8532,-9999.0,-9999.0
202401051730,202401051800,8.086,111.799,294.236,-9999.0,-9999.0,4.473,94.851,4.947,-7.5148,14.6692,19.2518,-3.30003,-4.3294,-9999.0,-9999.0
202401051800,202401051830,8.028,0.0,278.654,-9999.0,-9999.0,4.537,94.886,4.883,-11.5589,7.78281,10.2123,-5.64889,-7.40958,-9999.0,-9999.0
202401051830,202401051900,7.552,0.0,278.654,-9999.0,-9999.0,4.188,94.916,4.493,-15.0939,4.42468,5.80484,-3.44787,-4.52171,-9999.0,-9999.0
202401051900,202401051930,7.077,0.0,283.742,-9999.0,-9999.0,3.84,94.946,4.104,-17.6645,2.01378,2.64145,-4.06143,-5.32635,-9999.0,-9999.0
202401051930,202401052000,6.664,0.0,283.742,-9999.0,-9999.0,3.511,94.978,3.889,-20.4645,0.0569407,0.0746749,-4.0885,-5.36186,-9999.0,-9999.0
202401052000,202401052030,6.251,0.0,263.428,-9999.0,-9999.0,3.181,95.01,3.673,-23.9088,-1.08718,-1.42579,-4.44488,-5.82923,-9999.0,-9999.0
202401052030,202401052100,6.101,0.0,263.428,-9999.0,-9999.0,3.069,95.043,3.57,-27.2639,-1.79091,-2.34869,-4.85068,-6.36142,-9999.0,-9999.0
202401052100,202401052130,5.951,0.0,256.74,-9999.0,-9999.0,2.956,95.077,3.466,-29.4246,-2.25483,-2.96233,-6.00843,-7.87975,-9999.0,-9999.0
202401052130,202401052200,5.696,0.0,256.74,-9999.0,-9999.0,2.773,95.108,3.423,-31.2669,-2.19728,-2.88047,-6.42278,-8.40487,-9999.0,-9999.0
202401052200,202401052230,5.441,0.0,257.534,-9999.0,-9999.0,2.591,95.139,3.38,-32.9738,-0.5733,-0.749921,-6.07664,-7.93461,-9999.0,-9999.0
202401052230,202401052300,5.265,0.0,257.534,-9999.0,-9999.0,2.413,95.145,3.336,-34.2698,-5.53685,-7.22819,-6.71985,-8.75535,-9999.0,-9999.0
202401052300,202401052330,5.089,0.0,255.724,-9999.0,-9999.0,2.236,95.152,3.293,-35.334,-6.4842,-8.47322,-6.69798,-8.72686,-9999.0,-9999.0
202401052330,202401060000,4.91,0.0,255.724,-9999.0,-9999.0,1.971,95.172,3.224,-36.271,-6.15503,-8.01765,-7.43862,-9.67841,-9999.0,-9999.0
202401060000,202401060030,4.732,0.0,258.848,-9999.0,-9999.0,1.706,95.193,3.156,-37.005,-5.50496,-7.35108,-6.98541,-9.31783,-9999.0,-9999.0
202401060030,202401060100,4.491,0.0,258.848,-9999.0,-9999.0,1.45,95.204,3.195,-37.5134,-7.0548,-9.61593,-7.49356,-10.2035,-9999.0,-9999.0
202401060100,202401060130,4.25,0.0,253.182,-9999.0,-9999.0,1.194,95.216,3.235,-37.4235,-2.20802,-4.54109,-8.28612,-17.0415,-9999.0,-9999.0
202401060130,202401060200,4.021,0.0,253.182,-9999.0,-9999.0,1.026,95.231,3.179,-37.3283,-6.25258,-12.8593,-14.1177,-29.035,-9999.0,-9999.0
202401060200,202401060230,3.792,0.0,250.496,-9999.0,-9999.0,0.858,95.245,3.123,-37.16,-7.78676,-16.0145,-14.9408,-30.7277,-9999.0,-9999.0
202401060230,202401060300,3.584,0.0,250.496,-9999.0,-9999.0,0.758,95.248,2.998,-36.9963,-6.44371,-13.2524,-13.7635,-28.3066,-9999.0,-9999.0
202401060300,202401060330,3.375,0.0,248.994,-9999.0,-9999.0,0.659,95.25,2.873,-36.4706,-11.0387,-22.7026,-16.8345,-34.6224,-9999.0,-9999.0
202401060330,202401060400,3.132,0.0,248.994,-9999.0,-9999.0,0.574,95.265,2.84,-34.8576,-11.1532,-22.9382,-13.7495,-28.2776,-9999.0,-9999.0
202401060400,202401060430,2.888,0.0,246.74,-9999.0,-9999.0,0.488,95.279,2.806,-31.9829,-6.56459,-13.501,-5.88931,-12.1122,-9999.0,-9999.0
202401060430,202401060500,2.674,0.0,246.74,-9999.0,-9999.0,0.42,95.29,2.767,-28.4213,-3.00298,-6.17603,-3.25412,-6.69255,-9999.0,-9999.0
202401060500,202401060530,2.46,0.0,245.185,-9999.0,-9999.0,0.351,95.3,2.729,-24.2233,-1.5706,-3.23016,-3.32416,-6.83659,-9999.0,-9999.0
202401060530,202401060600,2.285,0.0,245.185,-9999.0,-9999.0,0.303,95.306,2.722,-20.2759,4.53769,9.33237,-0.679107,-1.39668,-9999.0,-9999.0
202401060600,202401060630,2.11,0.0,243.555,-9999.0,-9999.0,0.255,95.312,2.715,-17.863,0.055279,0.113689,-1.88274,-3.8721,-9999.0,-9999.0
202401060630,202401060700,1.919,0.0,243.555,-9999.0,-9999.0,0.194,95.322,2.683,-16.2998,-8.51828,-17.519,-2.48654,-5.1139,-9999.0,-9999.0
202401060700,202401060730,1.729,0.0,242.156,-9999.0,-9999.0,0.133,95.331,2.652,-15.3681,-9.36267,-19.2556,-2.33299,-4.79811,-9999.0,-9999.0
202401060730,202401060800,1.591,0.0,242.156,-9999.0,-9999.0,0.101,95.352,2.564,-15.0901,-11.09,-22.8081,-2.87696,-5.91687,-9999.0,-9999.0
202401060800,202401060830,1.452,0.0,242.517,-9999.0,-9999.0,0.069,95.372,2.476,-15.5464,-12.0175,-24.7156,1.32374,2.72246,-9999.0,-9999.0
202401060830,202401060900,1.141,0.0,242.517,-9999.0,-9999.0,0.008,95.399,2.327,-13.9885,0.556931,1.1454,13.2672,27.2857,-9999.0,-9999.0
202401060900,202401060930,0.83,2.574,241.68,-9999.0,-9999.0,0.0,95.427,2.178,-9.07877,19.6109,40.3324,26.4518,54.4017,-9999.0,-9999.0
202401060930,202401061000,0.821,4.812,241.68,-9999.0,-9999.0,0.0,95.455,2.119,-0.923808,34.5059,70.9661,40.4393,83.1688,-9999.0,-9999.0
202401061000,202401061030,0.812,86.792,241.08,-9999.0,-9999.0,0.0,95.483,2.06,9.74657,45.9256,94.4523,52.1264,107.205,-9999.0,-9999.0
202401061030,202401061100,1.454,109.745,241.08,-9999.0,-9999.0,0.0,95.509,2.106,22.881,67.3894,121.904,70.3684,127.293,-9999.0,-9999.0
202401061100,202401061130,2.096,232.668,242.495,-9999.0,-9999.0,0.119,95.535,2.152,35.4645,81.7709,147.919,80.4868,145.596,-9999.0,-9999.0
202401061130,202401061200,3.057,261.457,242.495,-9999.0,-9999.0,0.595,95.584,2.234,45.91,95.529,158.859,90.9121,151.182,-9999.0,-9999.0
202401061200,202401061230,4.018,362.434,245.951,-9999.0,-9999.0,1.071,95.633,2.316,53.4627,99.4994,165.462,90.986,151.305,-9999.0,-9999.0
202401061230,202401061300,4.703,380.79,245.951,-9999.0,-9999.0,1.428,95.646,2.14,57.8608,110.516,139.436,100.295,126.541,-9999.0,-9999.0
202401061300,202401061330,5.389,448.983,250.408,-9999.0,-9999.0,1.784,95.66,1.965,59.5802,109.393,151.568,99.9697,138.512,-9999.0,-9999.0
202401061330,202401061400,6.05,447.391,250.408,-9999.0,-9999.0,2.234,95.638,1.743,58.1646,89.8602,124.505,98.7885,136.875,-9999.0,-9999.0
202401061400,202401061430,6.711,485.261,255.087,-9999.0,-9999.0,2.684,95.617,1.521,52.8122,78.5439,108.826,85.4766,118.431,-9999.0,-9999.0
202401061430,202401061500,7.257,458.177,255.087,-9999.0,-9999.0,3.028,95.584,1.448,41.6473,75.851,102.663,78.8013,106.656,-9999.0,-9999.0
202401061500,202401061530,7.802,466.29,259.293,-9999.0,-9999.0,3.371,95.552,1.375,33.2027,65.2347,88.2939,62.7066,84.8721,-9999.0,-9999.0
202401061530,202401061600,8.184,410.046,259.293,-9999.0,-9999.0,3.758,95.533,1.446,24.3595,53.1938,71.9968,43.8038,59.2875,-9999.0,-9999.0
202401061600,202401061630,8.567,392.422,261.332,-9999.0,-9999.0,4.145,95.514,1.518,15.9025,49.3141,66.7457,25.7434,34.8432,-9999.0,-9999.0
202401061630,202401061700,8.521,302.347,261.332,-9999.0,-9999.0,4.152,95.521,1.655,8.69815,39.0436,52.8448,17.0376,23.0601,-9999.0,-9999.0
202401061700,202401061730,8.476,301.757,260.561,-9999.0,-9999.0,4.158,95.528,1.793,0.805484,24.0487,32.5495,5.05589,6.84304,-9999.0,-9999.0
202401061730,202401061800,8.122,137.951,260.561,-9999.0,-9999.0,3.905,95.534,1.792,-6.88061,13.0943,17.7229,-1.83599,-2.48497,-9999.0,-9999.0
202401061800,202401061830,7.768,0.0,259.546,-9999.0,-9999.0,3.651,95.539,1.791,-12.881,6.70776,9.07882,-3.94163,-5.33492,5.83066,3.69118
202401061830,202401061900,6.7,0.0,259.546,-9999.0,-9999.0,2.825,95.552,1.47,-17.5243,-0.852677,-1.15408,-2.89659,-3.92047,-9999.0,3.43561
202401061900,202401061930,5.632,0.0,264.179,-9999.0,-9999.0,2.0,95.565,1.148,-20.9757,-2.7293,-3.69405,-1.96532,-2.66002,10.4997,3.77974
202401061930,202401062000,4.898,0.0,264.179,-9999.0,-9999.0,1.583,95.58,1.232,-23.9594,-4.5822,-6.20192,-1.95109,-2.64076,10.771,4.29988
202401062000,202401062030,4.163,0.0,270.054,-9999.0,-9999.0,1.167,95.595,1.316,-26.8417,-6.24299,-8.44976,-2.69285,-3.64472,11.6685,7.49035
202401062030,202401062100,3.949,0.0,270.054,-9999.0,-9999.0,1.001,95.61,1.356,-29.2706,-6.74565,-9.13011,-3.90126,-5.28028,12.2378,10.3107
202401062100,202401062130,3.736,0.0,277.908,-9999.0,-9999.0,0.836,95.624,1.396,-30.9325,-2.69471,-3.64723,-4.38189,-5.9308,10.7171,10.0753
202401062130,202401062200,3.675,0.0,277.908,-9999.0,-9999.0,0.752,95.635,1.332,-32.3118,-2.61909,-3.54488,-5.51901,-7.46987,10.6024,9.93668
202401062200,202401062230,3.613,0.0,279.372,-9999.0,-9999.0,0.667,95.646,1.268,-33.5398,0.0540767,0.0749253,-5.62804,-7.61744,9.53976,9.81082
202401062230,202401062300,3.208,0.0,279.372,-9999.0,-9999.0,0.49,95.663,1.218,-34.5348,-1.72239,-2.33122,-5.07931,-6.87475,10.4762,9.18055
202401062300,202401062330,2.802,0.0,286.545,-9999.0,-9999.0,0.313,95.681,1.168,-35.3768,-1.55565,-2.10554,-4.06043,-5.49571,10.4639,8.88156
202401062330,202401070000,2.426,0.0,286.545,-9999.0,-9999.0,0.202,95.699,1.164,-36.0459,-1.78543,-2.41654,-3.81795,-5.16753,10.5912,8.7748
202401070000,202401070030,2.049,0.0,281.842,-9999.0,-9999.0,0.091,95.717,1.16,-36.5957,-1.65826,-2.24442,-3.33072,-4.50806,10.5814,8.66431
202401070030,202401070100,2.005,0.0,281.842,-9999.0,-9999.0,0.14,95.713,1.061,-37.016,-3.6695,-4.9666,-3.73629,-5.057,10.8187,8.72659
202401070100,202401070130,1.962,0.0,286.5,-9999.0,-9999.0,0.189,95.71,0.962,-37.1169,-3.91874,-5.30394,-4.95025,-6.70006,10.9674,8.73953
202401070130,202401070200,2.344,0.0,286.5,-9999.0,-9999.0,0.334,95.696,0.798,-37.1997,-4.90811,-6.64303,-7.43423,-10.0621,11.049,9.78432
202401070200,202401070230,2.725,0.0,277.105,-9999.0,-9999.0,0.479,95.683,0.634,-37.2722,-5.69876,-7.89585,-8.28165,-11.4745,10.962,11.2653
202401070230,202401070300,2.682,0.0,277.105,-9999.0,-9999.0,0.492,95.689,0.671,-37.3309,-5.27206,-7.13563,-7.88183,-10.6679,10.3651,9.9908
202401070300,202401070330,2.64,0.0,264.324,-9999.0,-9999.0,0.506,95.694,0.709,-37.0329,-7.71313,-10.4396,-9.93306,-13.4442,11.0272,10.8307
202401070330,202401070400,2.115,0.0,264.324,-9999.0,-9999.0,0.358,95.688,0.817,-36.0943,-8.40367,-11.3742,-10.6447,-14.4074,12.1161,11.1495
202401070400,202401070430,1.59,0.0,251.467,-9999.0,-9999.0,0.21,95.682,0.924,-34.4789,-7.353,-9.95214,-8.03782,-10.879,11.7846,10.1474
202401070430,202401070500,1.883,0.0,251.467,-9999.0,-9999.0,0.281,95.683,0.868,-32.3304,-6.79184,-9.19262,-7.26621,-9.83467,12.6586,9.86507
202401070500,202401070530,2.175,0.0,254.76,-9999.0,-9999.0,0.352,95.684,0.811,-29.7469,-6.90298,-9.34305,-8.27253,-11.1967,12.0458,10.2373
202401070530,202401070600,2.128,0.0,254.76,-9999.0,-9999.0,0.327,95.679,0.778,-27.1019,-3.3748,-4.56773,-5.95466,-8.05951,10.7981,9.33207
202401070600,202401070630,2.081,0.0,246.123,-9999.0,-9999.0,0.303,95.674,0.746,-24.9533,-2.86934,-3.8836,-3.83622,-5.19224,10.6192,8.78328
202401070630,202401070700,1.94,0.0,246.123,-9999.0,-9999.0,0.229,95.661,0.778,-23.2949,-6.2042,-8.39726,-3.26721,-4.42211,11.8625,8.65564
202401070700,202401070730,1.8,0.0,250.722,-9999.0,-9999.0,0.155,95.649,0.81,-22.1345,-5.48107,-7.41851,-2.23426,-3.02402,11.2038,8.51332
202401070730,202401070800,1.56,0.0,250.722,-9999.0,-9999.0,0.09,95.653,0.475,-21.3738,-5.15545,-6.9778,-1.02963,-1.39358,11.0248,8.40209
202401070800,202401070830,1.32,0.0,257.453,-9999.0,-9999.0,0.026,95.656,0.141,-20.7754,-1.25029,-1.69224,5.19313,7.19528,10.4448,9.67128
202401070830,202401070900,1.046,0.0,257.453,-9999.0,-9999.0,0.0,95.668,0.263,-17.8426,7.49654,10.3868,13.1733,18.2521,12.4744,14.6486
202401070900,202401070930,0.772,2.402,257.253,-9999.0,-9999.0,0.0,95.68,0.386,-12.6594,17.918,24.8261,24.0953,33.385,17.9767,-9999.0
202401070930,202401071000,0.413,4.487,257.253,-9999.0,-9999.0,0.0,95.698,0.332,-4.07537,30.3086,41.9938,39.6034,54.872,-9999.0,-9999.0
202401071000,202401071030,0.055,71.199,274.732,-9999.0,-9999.0,0.0,95.716,0.278,7.28635,43.9648,59.5055,54.1155,73.2442,34.1588,41.4331
202401071030,202401071100,-0.007,90.032,274.732,-9999.0,-9999.0,0.0,95.736,0.176,19.2097,53.4575,74.0675,69.1476,95.8067,40.117,51.0234
202401071100,202401071130,-0.068,167.418,289.905,-9999.0,-9999.0,0.0,95.757,0.073,29.6446,66.8447,90.473,82.2985,111.389,57.921,61.4944
202401071130,202401071200,0.379,188.164,289.905,-9999.0,-9999.0,0.0,95.788,0.103,39.6174,81.3361,110.087,91.4107,123.723,66.7045,-9999.0
202401071200,202401071230,0.826,315.878,288.182,-9999.0,-9999.0,0.0,95.819,0.132,47.2927,88.9002,120.325,91.3827,123.685,57.4474,-9999.0
202401071230,202401071300,2.244,331.959,288.182,-9999.0,-9999.0,0.001,95.823,0.236,51.6845,97.3816,131.804,96.302,130.343,52.622,52.8445
202401071300,202401071330,3.662,422.096,273.314,-9999.0,-9999.0,0.495,95.828,0.34,54.5731,104.962,142.064,97.1093,131.436,56.5731,53.2584
202401071330,202401071400,4.745,420.755,273.314,-9999.0,-9999.0,1.283,95.798,0.374,54.9797,93.9522,130.174,94.7871,131.331,49.1073,50.0382
202401071400,202401071430,5.827,485.513,257.991,-9999.0,-9999.0,2.071,95.768,0.409,51.6689,84.4908,114.357,83.384,112.859,47.4224,44.6322
202401071430,202401071500,6.603,458.687,257.991,-9999.0,-9999.0,2.691,95.723,0.38,43.4238,78.9516,106.859,76.4828,103.518,51.108,41.4773
202401071500,202401071530,7.38,468.833,259.942,-9999.0,-9999.0,3.311,95.677,0.351,35.765,68.5271,92.7501,63.0373,85.3198,47.2595,35.9696
202401071530,202401071600,7.997,412.736,259.942,-9999.0,-9999.0,3.913,95.657,0.4,27.1184,55.2493,74.7789,44.3015,59.9612,-9999.0,-9999.0
202401071600,202401071630,8.615,401.711,260.932,-9999.0,-9999.0,4.514,95.636,0.45,18.2949,48.255,65.3122,26.8228,36.3041,28.5525,-9999.0
